milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523629901606,720896,79,-56,-1,-1,0
1523629901646,720896,79,-56,-1,-1,0
1523629901646,786432,79,-56,-1,-1,0
1523629901646,786432,79,-56,-1,-1,0
1523629901646,589824,79,-56,-1,-1,0
1523629901646,-196608,79,-56,-1,-1,0
1523629901686,-2621440,79,-56,-1,-1,0
1523629901686,-6160384,79,-56,-1,-1,0
1523629901686,-6619136,79,-56,-1,-1,0
1523629901686,-2490368,79,-56,-1,-1,0
1523629901686,1900544,79,-56,-1,-1,0
1523629901726,3145728,79,-56,-1,-1,0
1523629901726,2555904,79,-56,-1,-1,0
1523629901726,1769472,79,-56,-1,-1,0
1523629901726,1048576,79,-56,-1,-1,0
1523629901726,655360,79,-56,-1,-1,0
1523629901766,589824,79,-56,-1,-1,0
1523629901766,589824,79,-56,-1,-1,0
1523629901766,524288,79,-56,-1,-1,0
1523629901766,393216,79,-56,-1,-1,0
1523629901766,262144,79,-56,-1,-1,0
1523629901806,131072,79,-56,-1,-1,0
1523629901806,0,79,-56,-1,-1,0
1523629901806,-65536,79,-56,-1,-1,0
1523629901806,-393216,79,-56,-1,-1,0
1523629901806,-786432,79,-56,-1,-1,0
1523629901846,-983040,79,-56,-1,-1,0
1523629901846,-1048576,79,-56,-1,-1,0
1523629901846,-1179648,79,-56,-1,-1,0
1523629901846,-1572864,79,-56,-1,-1,0
1523629901846,-2031616,79,-56,-1,-1,0
1523629901886,-2424832,79,-56,-1,-1,0
1523629901886,-2686976,79,-56,-1,-1,0
1523629901886,-2949120,79,-56,-1,-1,0
1523629901886,-3211264,79,-56,-1,-1,0
1523629901886,-3407872,79,-56,-1,-1,0
1523629901926,-3211264,79,-56,-1,-1,0
1523629901926,-2686976,79,-56,-1,-1,0
1523629901926,-2031616,79,-56,-1,-1,0
1523629901926,-1507328,79,-56,-1,-1,0
1523629901926,-983040,79,-56,-1,-1,0
1523629901966,-458752,79,-56,-1,-1,0
1523629901966,-65536,79,-56,-1,-1,0
1523629901966,131072,79,-56,-1,-1,0
1523629901966,393216,79,-56,-1,-1,0
1523629901966,458752,79,-56,-1,-1,0
1523629902007,458752,79,-56,-1,-1,0
1523629902007,589824,79,-56,-1,-1,0
1523629902007,786432,79,-56,-1,-1,0
1523629902007,786432,79,-56,-1,-1,0
1523629902007,655360,79,-56,-1,-1,0
1523629902046,524288,79,-56,-1,-1,0
1523629902046,655360,79,-56,-1,-1,0
1523629902046,786432,79,-56,-1,-1,0
1523629902046,720896,79,-56,-1,-1,0
1523629902046,655360,79,-56,-1,-1,0
1523629902086,589824,79,-56,-1,-1,0
1523629902086,589824,79,-56,-1,-1,0
1523629902086,589824,79,-56,-1,-1,0
1523629902086,655360,79,-56,-1,-1,0
1523629902086,589824,79,-56,-1,-1,0
1523629902126,589824,79,-56,-1,-1,0
1523629902126,589824,79,-56,-1,-1,0
1523629902126,589824,79,-56,-1,-1,0
1523629902126,589824,79,-56,-1,-1,0
1523629902126,589824,79,-56,-1,-1,0
1523629902166,589824,79,-56,-1,-1,0
1523629902166,589824,79,-56,-1,-1,0
1523629902166,589824,79,-56,-1,-1,0
1523629902166,589824,79,-56,-1,-1,0
1523629902166,655360,79,-56,-1,-1,0
1523629902206,655360,79,-56,-1,-1,0
1523629902206,655360,79,-56,-1,-1,0
1523629902206,524288,79,-56,-1,-1,0
1523629902206,393216,79,-56,-1,-1,0
1523629902206,327680,79,-56,-1,-1,0
1523629902246,327680,79,-56,-1,-1,0
1523629902246,393216,79,-56,-1,-1,0
1523629902246,458752,79,-56,-1,-1,0
1523629902246,589824,79,-56,-1,-1,0
1523629902246,655360,79,-56,-1,-1,0
1523629902286,720896,79,-56,-1,-1,0
1523629902286,786432,79,-56,-1,-1,0
1523629902286,786432,79,-56,-1,-1,0
1523629902286,786432,79,-56,-1,-1,0
1523629902286,851968,79,-56,-1,-1,0
1523629902326,851968,79,-56,-1,-1,0
1523629902326,851968,79,-56,-1,-1,0
1523629902326,851968,79,-56,-1,-1,0
1523629902326,917504,79,-56,-1,-1,0
1523629902326,786432,79,-56,-1,-1,0
1523629902366,458752,79,-56,-1,-1,0
1523629902366,-655360,79,-56,-1,-1,0
1523629902366,-3407872,79,-56,-1,-1,0
1523629902366,-6815744,79,-56,-1,-1,0
1523629902366,-6553600,79,-56,-1,-1,0
1523629902406,-2359296,79,-56,-1,-1,0
1523629902406,1638400,79,-56,-1,-1,0
1523629902406,2621440,79,-56,-1,-1,0
1523629902406,2097152,79,-56,-1,-1,0
1523629902406,1507328,79,-56,-1,-1,0
1523629902446,1048576,79,-56,-1,-1,0
1523629902446,786432,79,-56,-1,-1,0
1523629902446,655360,79,-56,-1,-1,0
1523629902446,589824,79,-56,-1,-1,0
1523629902446,393216,79,-56,-1,-1,0
1523629902486,262144,79,-56,-1,-1,0
1523629902486,196608,79,-56,-1,-1,0
1523629902486,65536,79,-56,-1,-1,0
1523629902486,0,79,-56,-1,-1,0
1523629902486,0,79,-56,-1,-1,0
1523629902526,0,79,-56,-1,-1,0
1523629902526,-196608,79,-56,-1,-1,0
1523629902526,-393216,79,-56,-1,-1,0
1523629902526,-589824,79,-56,-1,-1,0
1523629902526,-983040,79,-56,-1,-1,0
1523629902566,-1376256,79,-56,-1,-1,0
1523629902566,-1703936,79,-56,-1,-1,0
1523629902566,-2097152,79,-56,-1,-1,0
1523629902566,-2359296,79,-56,-1,-1,0
1523629902566,-2490368,79,-56,-1,-1,0
1523629902606,-2424832,79,-56,-1,-1,0
1523629902606,-2424832,79,-56,-1,-1,0
1523629902606,-2228224,79,-56,-1,-1,0
1523629902606,-1835008,79,-56,-1,-1,0
1523629902606,-1310720,79,-56,-1,-1,0
1523629902647,-851968,79,-56,-1,-1,0
1523629902647,-458752,79,-56,-1,-1,0
1523629902647,-65536,79,-56,-1,-1,0
1523629902647,131072,79,-56,-1,-1,0
1523629902647,393216,79,-56,-1,-1,0
1523629902686,589824,79,-56,-1,-1,0
1523629902686,655360,79,-56,-1,-1,0
1523629902686,720896,79,-56,-1,-1,0
1523629902686,720896,79,-56,-1,-1,0
1523629902686,720896,79,-56,-1,-1,0
1523629902726,720896,79,-56,-1,-1,0
1523629902726,720896,79,-56,-1,-1,0
1523629902726,720896,79,-56,-1,-1,0
1523629902726,720896,79,-56,-1,-1,0
1523629902726,851968,79,-56,-1,-1,0
1523629902766,851968,79,-56,-1,-1,0
1523629902766,851968,79,-56,-1,-1,0
1523629902766,917504,79,-56,-1,-1,0
1523629902766,983040,79,-56,-1,-1,0
1523629902766,983040,79,-56,-1,-1,0
1523629902806,917504,79,-56,-1,-1,0
1523629902806,851968,79,-56,-1,-1,0
1523629902806,917504,79,-56,-1,-1,0
1523629902806,786432,79,-56,-1,-1,0
1523629902806,655360,79,-56,-1,-1,0
1523629902846,458752,79,-56,-1,-1,0
1523629902846,393216,79,-56,-1,-1,0
1523629902846,393216,79,-56,-1,-1,0
1523629902846,589824,79,-56,-1,-1,0
1523629902846,720896,79,-56,-1,-1,0
1523629902886,786432,79,-56,-1,-1,0
1523629902886,655360,79,-56,-1,-1,0
1523629902886,589824,79,-56,-1,-1,0
1523629902886,655360,79,-56,-1,-1,0
1523629902886,655360,79,-56,-1,-1,0
1523629902926,720896,79,-56,-1,-1,0
1523629902926,720896,79,-56,-1,-1,0
1523629902926,589824,79,-56,-1,-1,0
1523629902926,524288,79,-56,-1,-1,0
1523629902926,524288,79,-56,-1,-1,0
1523629902966,524288,79,-56,-1,-1,0
1523629902966,589824,79,-56,-1,-1,0
1523629902966,589824,79,-56,-1,-1,0
1523629902966,589824,79,-56,-1,-1,0
1523629902966,655360,79,-56,-1,-1,0
1523629903006,720896,79,-56,-1,-1,0
1523629903006,851968,79,-56,-1,-1,0
1523629903006,983040,79,-56,-1,-1,0
1523629903006,983040,79,-56,-1,-1,0
1523629903006,917504,79,-56,-1,-1,0
1523629903047,917504,79,-56,-1,-1,0
1523629903047,851968,79,-56,-1,-1,0
1523629903047,786432,79,-56,-1,-1,0
1523629903047,196608,79,-56,-1,-1,0
1523629903047,-2031616,79,-56,-1,-1,0
1523629903086,-6160384,79,-56,-1,-1,0
1523629903086,-8388608,79,-56,-1,-1,0
1523629903086,-5636096,79,-56,-1,-1,0
1523629903086,-458752,79,-56,-1,-1,0
1523629903086,2162688,79,-56,-1,-1,0
1523629903126,2293760,79,-56,-1,-1,0
1523629903126,1703936,79,-56,-1,-1,0
1523629903126,1179648,79,-56,-1,-1,0
1523629903126,851968,79,-56,-1,-1,0
1523629903126,720896,79,-56,-1,-1,0
1523629903166,655360,79,-56,-1,-1,0
1523629903166,458752,79,-56,-1,-1,0
1523629903166,327680,79,-56,-1,-1,0
1523629903166,393216,79,-56,-1,-1,0
1523629903166,458752,79,-56,-1,-1,0
1523629903206,327680,79,-56,-1,-1,0
1523629903206,65536,79,-56,-1,-1,0
1523629903206,0,79,-56,-1,-1,0
1523629903206,-65536,79,-56,-1,-1,0
1523629903206,-196608,79,-56,-1,-1,0
1523629903247,-327680,79,-56,-1,-1,0
1523629903247,-720896,79,-56,-1,-1,0
1523629903247,-1114112,79,-56,-1,-1,0
1523629903247,-1376256,79,-56,-1,-1,0
1523629903247,-1769472,79,-56,-1,-1,0
1523629903287,-2162688,79,-56,-1,-1,0
1523629903287,-2424832,79,-56,-1,-1,0
1523629903287,-2555904,79,-56,-1,-1,0
1523629903287,-2555904,79,-56,-1,-1,0
1523629903287,-2359296,79,-56,-1,-1,0
1523629903326,-2097152,79,-56,-1,-1,0
1523629903326,-1703936,79,-56,-1,-1,0
1523629903326,-1245184,79,-56,-1,-1,0
1523629903326,-786432,79,-56,-1,-1,0
1523629903326,-327680,79,-56,-1,-1,0
1523629903366,0,79,-56,-1,-1,0
1523629903366,196608,79,-56,-1,-1,0
1523629903366,393216,79,-56,-1,-1,0
1523629903366,458752,79,-56,-1,-1,0
1523629903366,458752,79,-56,-1,-1,0
1523629903407,524288,79,-56,-1,-1,0
1523629903407,589824,79,-56,-1,-1,0
1523629903407,589824,79,-56,-1,-1,0
1523629903407,589824,79,-56,-1,-1,0
1523629903407,720896,79,-56,-1,-1,0
1523629903446,720896,79,-56,-1,-1,0
1523629903446,720896,79,-56,-1,-1,0
1523629903446,720896,79,-56,-1,-1,0
1523629903446,720896,79,-56,-1,-1,0
1523629903446,720896,79,-56,-1,-1,0
1523629903486,720896,79,-56,-1,-1,0
1523629903486,720896,79,-56,-1,-1,0
1523629903486,786432,79,-56,-1,-1,0
1523629903486,786432,79,-56,-1,-1,0
1523629903486,720896,79,-56,-1,-1,0
1523629903526,655360,79,-56,-1,-1,0
1523629903526,589824,79,-56,-1,-1,0
1523629903526,589824,79,-56,-1,-1,0
1523629903526,589824,79,-56,-1,-1,0
1523629903526,524288,79,-56,-1,-1,0
1523629903567,458752,79,-56,-1,-1,0
1523629903567,524288,79,-56,-1,-1,0
1523629903567,524288,79,-56,-1,-1,0
1523629903567,589824,79,-56,-1,-1,0
1523629903567,655360,79,-56,-1,-1,0
1523629903606,720896,79,-56,-1,-1,0
1523629903606,786432,79,-56,-1,-1,0
1523629903606,786432,79,-56,-1,-1,0
1523629903606,720896,79,-56,-1,-1,0
1523629903606,524288,79,-56,-1,-1,0
1523629903646,262144,79,-56,-1,-1,0
1523629903646,262144,79,-56,-1,-1,0
1523629903646,262144,79,-56,-1,-1,0
1523629903646,393216,79,-56,-1,-1,0
1523629903646,458752,79,-56,-1,-1,0
1523629903686,589824,79,-56,-1,-1,0
1523629903686,655360,79,-56,-1,-1,0
1523629903686,720896,79,-56,-1,-1,0
1523629903686,786432,79,-56,-1,-1,0
1523629903686,851968,79,-56,-1,-1,0
1523629903727,786432,79,-56,-1,-1,0
1523629903727,655360,79,-56,-1,-1,0
1523629903727,655360,79,-56,-1,-1,0
1523629903727,655360,79,-56,-1,-1,0
1523629903727,720896,79,-56,-1,-1,0
1523629903766,720896,79,-56,-1,-1,0
1523629903766,131072,79,-56,-1,-1,0
1523629903766,-2097152,79,-56,-1,-1,0
1523629903766,-6029312,79,-56,-1,-1,0
1523629903766,-8257536,79,-56,-1,-1,0
1523629903806,-5570560,79,-56,-1,-1,0
1523629903806,-589824,79,-56,-1,-1,0
1523629903806,2031616,79,-56,-1,-1,0
1523629903806,2162688,79,-56,-1,-1,0
1523629903806,1572864,79,-56,-1,-1,0
1523629903846,1048576,79,-56,-1,-1,0
1523629903846,786432,79,-56,-1,-1,0
1523629903846,720896,79,-56,-1,-1,0
1523629903846,589824,79,-56,-1,-1,0
1523629903846,524288,79,-56,-1,-1,0
1523629903887,458752,79,-56,-1,-1,0
1523629903887,327680,79,-56,-1,-1,0
1523629903887,196608,79,-56,-1,-1,0
1523629903887,65536,79,-56,-1,-1,0
1523629903887,0,79,-56,-1,-1,0
1523629903927,-65536,79,-56,-1,-1,0
1523629903927,-131072,79,-56,-1,-1,0
1523629903927,-196608,79,-56,-1,-1,0
1523629903927,-327680,79,-56,-1,-1,0
1523629903927,-720896,79,-56,-1,-1,0
1523629903967,-1114112,79,-56,-1,-1,0
1523629903967,-1376256,79,-56,-1,-1,0
1523629903967,-1769472,79,-56,-1,-1,0
1523629903967,-2097152,79,-56,-1,-1,0
1523629903967,-2424832,79,-56,-1,-1,0
1523629904006,-2555904,79,-56,-1,-1,0
1523629904006,-2555904,79,-56,-1,-1,0
1523629904006,-2424832,79,-56,-1,-1,0
1523629904006,-2031616,79,-56,-1,-1,0
1523629904006,-1572864,79,-56,-1,-1,0
1523629904046,-1114112,79,-56,-1,-1,0
1523629904046,-720896,79,-56,-1,-1,0
1523629904046,-327680,79,-56,-1,-1,0
1523629904046,0,79,-56,-1,-1,0
1523629904046,262144,79,-56,-1,-1,0
1523629904086,458752,79,-56,-1,-1,0
1523629904086,524288,79,-56,-1,-1,0
1523629904086,589824,79,-56,-1,-1,0
1523629904086,589824,79,-56,-1,-1,0
1523629904086,589824,79,-56,-1,-1,0
1523629904126,589824,79,-56,-1,-1,0
1523629904126,589824,79,-56,-1,-1,0
1523629904126,524288,79,-56,-1,-1,0
1523629904126,589824,79,-56,-1,-1,0
1523629904126,655360,79,-56,-1,-1,0
1523629904166,655360,79,-56,-1,-1,0
1523629904166,655360,79,-56,-1,-1,0
1523629904166,655360,79,-56,-1,-1,0
1523629904166,786432,79,-56,-1,-1,0
1523629904166,786432,79,-56,-1,-1,0
1523629904206,786432,79,-56,-1,-1,0
1523629904206,786432,79,-56,-1,-1,0
1523629904206,786432,79,-56,-1,-1,0
1523629904206,720896,79,-56,-1,-1,0
1523629904206,589824,79,-56,-1,-1,0
1523629904246,589824,79,-56,-1,-1,0
1523629904246,589824,79,-56,-1,-1,0
1523629904246,589824,79,-56,-1,-1,0
1523629904246,589824,79,-56,-1,-1,0
1523629904246,655360,79,-56,-1,-1,0
1523629904286,655360,79,-56,-1,-1,0
1523629904286,589824,79,-56,-1,-1,0
1523629904286,524288,79,-56,-1,-1,0
1523629904286,524288,79,-56,-1,-1,0
1523629904286,524288,79,-56,-1,-1,0
1523629904326,589824,79,-56,-1,-1,0
1523629904326,589824,79,-56,-1,-1,0
1523629904326,655360,79,-56,-1,-1,0
1523629904326,786432,79,-56,-1,-1,0
1523629904326,851968,79,-56,-1,-1,0
1523629904366,851968,79,-56,-1,-1,0
1523629904366,720896,79,-56,-1,-1,0
1523629904366,524288,79,-56,-1,-1,0
1523629904366,327680,79,-56,-1,-1,0
1523629904366,262144,79,-56,-1,-1,0
1523629904406,393216,79,-56,-1,-1,0
1523629904406,524288,79,-56,-1,-1,0
1523629904406,655360,79,-56,-1,-1,0
1523629904406,655360,79,-56,-1,-1,0
1523629904406,720896,79,-56,-1,-1,0
1523629904446,786432,79,-56,-1,-1,0
1523629904446,786432,79,-56,-1,-1,0
1523629904446,786432,79,-56,-1,-1,0
1523629904446,786432,79,-56,-1,-1,0
1523629904446,851968,79,-56,-1,-1,0
1523629904486,786432,79,-56,-1,-1,0
1523629904486,720896,79,-56,-1,-1,0
1523629904486,720896,79,-56,-1,-1,0
1523629904486,589824,79,-56,-1,-1,0
1523629904486,-524288,79,-56,-1,-1,0
1523629904526,-3670016,79,-56,-1,-1,0
1523629904526,-7733248,79,-56,-1,-1,0
1523629904526,-8060928,79,-56,-1,-1,0
1523629904526,-3670016,79,-56,-1,-1,0
1523629904526,851968,79,-56,-1,-1,0
1523629904567,2228224,79,-56,-1,-1,0
1523629904567,1769472,79,-56,-1,-1,0
1523629904567,1245184,79,-56,-1,-1,0
1523629904567,851968,79,-56,-1,-1,0
1523629904567,655360,79,-56,-1,-1,0
1523629904606,589824,79,-56,-1,-1,0
1523629904606,655360,79,-56,-1,-1,0
1523629904606,524288,79,-56,-1,-1,0
1523629904606,327680,79,-56,-1,-1,0
1523629904606,262144,79,-56,-1,-1,0
1523629904646,196608,79,-56,-1,-1,0
1523629904646,65536,79,-56,-1,-1,0
1523629904646,0,79,-56,-1,-1,0
1523629904646,-65536,79,-56,-1,-1,0
1523629904646,-196608,79,-56,-1,-1,0
1523629904686,-393216,79,-56,-1,-1,0
1523629904686,-655360,79,-56,-1,-1,0
1523629904686,-983040,79,-56,-1,-1,0
1523629904686,-1310720,79,-56,-1,-1,0
1523629904686,-1572864,79,-56,-1,-1,0
1523629904726,-1900544,79,-56,-1,-1,0
1523629904726,-2162688,79,-56,-1,-1,0
1523629904726,-2359296,79,-56,-1,-1,0
1523629904726,-2555904,79,-56,-1,-1,0
1523629904726,-2621440,79,-56,-1,-1,0
1523629904766,-2424832,79,-56,-1,-1,0
1523629904766,-2031616,79,-56,-1,-1,0
1523629904766,-1572864,79,-56,-1,-1,0
1523629904766,-1179648,79,-56,-1,-1,0
1523629904766,-655360,79,-56,-1,-1,0
1523629904806,-262144,79,-56,-1,-1,0
1523629904806,0,79,-56,-1,-1,0
1523629904806,196608,79,-56,-1,-1,0
1523629904806,393216,79,-56,-1,-1,0
1523629904806,524288,79,-56,-1,-1,0
1523629904846,589824,79,-56,-1,-1,0
1523629904846,589824,79,-56,-1,-1,0
1523629904846,524288,79,-56,-1,-1,0
1523629904846,524288,79,-56,-1,-1,0
1523629904846,589824,79,-56,-1,-1,0
1523629904886,589824,79,-56,-1,-1,0
1523629904886,524288,79,-56,-1,-1,0
1523629904886,524288,79,-56,-1,-1,0
1523629904886,589824,79,-56,-1,-1,0
1523629904886,655360,79,-56,-1,-1,0
1523629904926,720896,79,-56,-1,-1,0
1523629904926,720896,79,-56,-1,-1,0
1523629904926,720896,79,-56,-1,-1,0
1523629904926,720896,79,-56,-1,-1,0
1523629904926,720896,79,-56,-1,-1,0
1523629904966,786432,79,-56,-1,-1,0
1523629904966,720896,79,-56,-1,-1,0
1523629904966,655360,79,-56,-1,-1,0
1523629904966,589824,79,-56,-1,-1,0
1523629904966,589824,79,-56,-1,-1,0
1523629905006,589824,79,-56,-1,-1,0
1523629905006,589824,79,-56,-1,-1,0
1523629905006,524288,79,-56,-1,-1,0
1523629905006,458752,79,-56,-1,-1,0
1523629905006,524288,79,-56,-1,-1,0
1523629905046,589824,79,-56,-1,-1,0
1523629905046,655360,79,-56,-1,-1,0
1523629905046,655360,79,-56,-1,-1,0
1523629905046,655360,79,-56,-1,-1,0
1523629905046,589824,79,-56,-1,-1,0
1523629905086,524288,79,-56,-1,-1,0
1523629905086,524288,79,-56,-1,-1,0
1523629905086,589824,79,-56,-1,-1,0
1523629905086,655360,79,-56,-1,-1,0
1523629905086,655360,79,-56,-1,-1,0
1523629905126,655360,79,-56,-1,-1,0
1523629905126,720896,79,-56,-1,-1,0
1523629905126,786432,79,-56,-1,-1,0
1523629905126,786432,79,-56,-1,-1,0
1523629905126,720896,79,-56,-1,-1,0
1523629905166,524288,79,-56,-1,-1,0
1523629905166,458752,79,-56,-1,-1,0
1523629905166,393216,79,-56,-1,-1,0
1523629905166,393216,79,-56,-1,-1,0
1523629905166,393216,79,-56,-1,-1,0
1523629905207,524288,79,-56,-1,-1,0
1523629905207,589824,79,-56,-1,-1,0
1523629905207,655360,79,-56,-1,-1,0
1523629905207,786432,79,-56,-1,-1,0
1523629905207,851968,79,-56,-1,-1,0
1523629905246,786432,79,-56,-1,-1,0
1523629905246,786432,79,-56,-1,-1,0
1523629905246,851968,79,-56,-1,-1,0
1523629905246,917504,79,-56,-1,-1,0
1523629905246,851968,79,-56,-1,-1,0
1523629905286,720896,79,-56,-1,-1,0
1523629905286,262144,79,-56,-1,-1,0
1523629905286,-1507328,79,-56,-1,-1,0
1523629905286,-5308416,79,-56,-1,-1,0
1523629905286,-8585216,79,-56,-1,-1,0
1523629905326,-7077888,79,-56,-1,-1,0
1523629905326,-1966080,79,-56,-1,-1,0
1523629905326,1638400,79,-56,-1,-1,0
1523629905326,2162688,79,-56,-1,-1,0
1523629905326,1572864,79,-56,-1,-1,0
1523629905367,1114112,79,-56,-1,-1,0
1523629905367,786432,79,-56,-1,-1,0
1523629905367,655360,79,-56,-1,-1,0
1523629905367,589824,79,-56,-1,-1,0
1523629905367,524288,79,-56,-1,-1,0
1523629905406,458752,78,-56,-1,-1,0
1523629905406,327680,78,-56,-1,-1,0
1523629905406,196608,78,-56,-1,-1,0
1523629905406,131072,78,-56,-1,-1,0
1523629905406,65536,78,-56,-1,-1,0
1523629905446,0,78,-56,-1,-1,0
1523629905446,-131072,78,-56,-1,-1,0
1523629905446,-327680,78,-56,-1,-1,0
1523629905446,-458752,78,-56,-1,-1,0
1523629905446,-655360,78,-56,-1,-1,0
1523629905486,-917504,78,-56,-1,-1,0
1523629905486,-1310720,78,-56,-1,-1,0
1523629905486,-1638400,78,-56,-1,-1,0
1523629905486,-1966080,78,-56,-1,-1,0
1523629905486,-2293760,78,-56,-1,-1,0
1523629905526,-2424832,78,-56,-1,-1,0
1523629905526,-2490368,78,-56,-1,-1,0
1523629905526,-2490368,78,-56,-1,-1,0
1523629905526,-2359296,78,-56,-1,-1,0
1523629905526,-1966080,78,-56,-1,-1,0
1523629905566,-1441792,78,-56,-1,-1,0
1523629905566,-917504,78,-56,-1,-1,0
1523629905566,-458752,78,-56,-1,-1,0
1523629905566,-131072,78,-56,-1,-1,0
1523629905566,65536,78,-56,-1,-1,0
1523629905606,131072,78,-56,-1,-1,0
1523629905606,262144,78,-56,-1,-1,0
1523629905606,393216,78,-56,-1,-1,0
1523629905606,524288,78,-56,-1,-1,0
1523629905606,589824,78,-56,-1,-1,0
1523629905646,524288,78,-56,-1,-1,0
1523629905646,524288,78,-56,-1,-1,0
1523629905646,524288,78,-56,-1,-1,0
1523629905646,589824,78,-56,-1,-1,0
1523629905646,655360,78,-56,-1,-1,0
1523629905686,720896,78,-56,-1,-1,0
1523629905686,720896,78,-56,-1,-1,0
1523629905686,720896,78,-56,-1,-1,0
1523629905686,720896,78,-56,-1,-1,0
1523629905686,786432,78,-56,-1,-1,0
1523629905726,720896,78,-56,-1,-1,0
1523629905726,589824,78,-56,-1,-1,0
1523629905726,589824,78,-56,-1,-1,0
1523629905726,655360,78,-56,-1,-1,0
1523629905726,655360,78,-56,-1,-1,0
1523629905766,589824,78,-56,-1,-1,0
1523629905766,524288,78,-56,-1,-1,0
1523629905766,458752,78,-56,-1,-1,0
1523629905766,524288,78,-56,-1,-1,0
1523629905766,524288,78,-56,-1,-1,0
1523629905806,589824,78,-56,-1,-1,0
1523629905806,655360,78,-56,-1,-1,0
1523629905806,524288,78,-56,-1,-1,0
1523629905806,458752,78,-56,-1,-1,0
1523629905806,524288,78,-56,-1,-1,0
1523629905848,655360,78,-56,-1,-1,0
1523629905848,720896,78,-56,-1,-1,0
1523629905848,655360,78,-56,-1,-1,0
1523629905848,589824,78,-56,-1,-1,0
1523629905848,524288,78,-56,-1,-1,0
1523629905886,589824,78,-56,-1,-1,0
1523629905886,589824,78,-56,-1,-1,0
1523629905886,589824,78,-56,-1,-1,0
1523629905886,589824,78,-56,-1,-1,0
1523629905886,720896,78,-56,-1,-1,0
1523629905926,720896,78,-56,-1,-1,0
1523629905926,655360,78,-56,-1,-1,0
1523629905926,655360,78,-56,-1,-1,0
1523629905926,655360,78,-56,-1,-1,0
1523629905926,720896,78,-56,-1,-1,0
1523629905966,655360,78,-56,-1,-1,0
1523629905966,524288,78,-56,-1,-1,0
1523629905966,458752,78,-56,-1,-1,0
1523629905966,458752,78,-56,-1,-1,0
1523629905966,524288,78,-56,-1,-1,0
1523629906006,589824,78,-56,-1,-1,0
1523629906006,720896,78,-56,-1,-1,0
1523629906006,720896,78,-56,-1,-1,0
1523629906006,655360,78,-56,-1,-1,0
1523629906006,655360,78,-56,-1,-1,0
1523629906046,655360,78,-56,-1,-1,0
1523629906046,655360,78,-56,-1,-1,0
1523629906046,720896,78,-56,-1,-1,0
1523629906046,786432,78,-56,-1,-1,0
1523629906046,786432,78,-56,-1,-1,0
1523629906086,786432,78,-56,-1,-1,0
1523629906086,720896,78,-56,-1,-1,0
1523629906086,327680,78,-56,-1,-1,0
1523629906086,-1572864,78,-56,-1,-1,0
1523629906086,-5439488,78,-56,-1,-1,0
1523629906126,-8454144,78,-56,-1,-1,0
1523629906126,-6750208,78,-56,-1,-1,0
1523629906126,-1769472,78,-56,-1,-1,0
1523629906126,1507328,78,-56,-1,-1,0
1523629906126,2031616,78,-56,-1,-1,0
1523629906166,1507328,78,-56,-1,-1,0
1523629906166,1048576,78,-56,-1,-1,0
1523629906166,655360,78,-56,-1,-1,0
1523629906166,589824,78,-56,-1,-1,0
1523629906166,589824,78,-56,-1,-1,0
1523629906206,655360,78,-56,-1,-1,0
1523629906206,524288,78,-56,-1,-1,0
1523629906206,327680,78,-56,-1,-1,0
1523629906206,262144,78,-56,-1,-1,0
1523629906206,196608,78,-56,-1,-1,0
1523629906246,65536,78,-56,-1,-1,0
1523629906246,-65536,78,-56,-1,-1,0
1523629906246,-131072,78,-56,-1,-1,0
1523629906246,-327680,78,-56,-1,-1,0
1523629906246,-524288,78,-56,-1,-1,0
1523629906286,-720896,78,-56,-1,-1,0
1523629906286,-917504,78,-56,-1,-1,0
1523629906286,-1245184,78,-56,-1,-1,0
1523629906286,-1703936,78,-56,-1,-1,0
1523629906286,-2031616,78,-56,-1,-1,0
1523629906326,-2293760,78,-56,-1,-1,0
1523629906326,-2424832,78,-56,-1,-1,0
1523629906326,-2490368,78,-56,-1,-1,0
1523629906326,-2555904,78,-56,-1,-1,0
1523629906326,-2424832,78,-56,-1,-1,0
1523629906366,-2031616,78,-56,-1,-1,0
1523629906366,-1507328,78,-56,-1,-1,0
1523629906366,-1048576,78,-56,-1,-1,0
1523629906366,-589824,78,-56,-1,-1,0
1523629906366,-196608,78,-56,-1,-1,0
1523629906406,65536,78,-56,-1,-1,0
1523629906406,262144,78,-56,-1,-1,0
1523629906406,262144,78,-56,-1,-1,0
1523629906406,327680,78,-56,-1,-1,0
1523629906406,458752,78,-56,-1,-1,0
1523629906446,524288,78,-56,-1,-1,0
1523629906446,524288,78,-56,-1,-1,0
1523629906446,524288,78,-56,-1,-1,0
1523629906446,524288,78,-56,-1,-1,0
1523629906446,524288,78,-56,-1,-1,0
1523629906488,589824,78,-56,-1,-1,0
1523629906488,655360,78,-56,-1,-1,0
1523629906488,655360,78,-56,-1,-1,0
1523629906488,655360,78,-56,-1,-1,0
1523629906488,655360,78,-56,-1,-1,0
1523629906526,655360,78,-56,-1,-1,0
1523629906526,655360,78,-56,-1,-1,0
1523629906526,655360,78,-56,-1,-1,0
1523629906526,655360,78,-56,-1,-1,0
1523629906526,589824,78,-56,-1,-1,0
1523629906566,589824,78,-56,-1,-1,0
1523629906566,589824,78,-56,-1,-1,0
1523629906566,524288,78,-56,-1,-1,0
1523629906566,458752,78,-56,-1,-1,0
1523629906566,524288,78,-56,-1,-1,0
